time,pos_x,pos_y,vel_x,vel_y
105.000000,6620256.836537,793001.827556,-947.526729,7443.987566
106.000000,6619300.407651,800444.748785,-956.428885,7442.921228
107.000000,6618335.077655,807886.593638,-965.329997,7441.844854
108.000000,6617360.847601,815327.352080,-974.230053,7440.758442
109.000000,6616377.718556,822767.014074,-983.129045,7439.661994
110.000000,6615385.691594,830205.569585,-992.026962,7438.555511
111.000000,6614384.767800,837643.008577,-1000.923794,7437.438992
112.000000,6613374.948269,845079.321017,-1009.819531,7436.312440
113.000000,6612356.234105,852514.496871,-1018.714164,7435.175854
114.000000,6611328.626423,859948.526105,-1027.607682,7434.029235
115.000000,6610292.126348,867381.398689,-1036.500075,7432.872583
116.000000,6609246.735013,874813.104590,-1045.391334,7431.705901
117.000000,6608192.453564,882243.633777,-1054.281449,7430.529188
118.000000,6607129.283155,889672.976221,-1063.170409,7429.342444
119.000000,6606057.224951,897101.121893,-1072.058205,7428.145672
120.000000,6604976.280125,904528.060763,-1080.944826,7426.938870
121.000000,6603886.449861,911953.782805,-1089.830263,7425.722041
122.000000,6602787.735355,919378.277990,-1098.714506,7424.495185
123.000000,6601680.137811,926801.536292,-1107.597545,7423.258303
124.000000,6600563.658441,934223.547687,-1116.479369,7422.011394
125.000000,6599438.298472,941644.302148,-1125.359970,7420.754461
126.000000,6598304.059136,949063.789653,-1134.239336,7419.487504
127.000000,6597160.941677,956482.000177,-1143.117458,7418.210524
128.000000,6596008.947350,963898.923698,-1151.994327,7416.923521
129.000000,6594848.077419,971314.550195,-1160.869931,7415.626497
130.000000,6593678.333157,978728.869646,-1169.744262,7414.319451
131.000000,6592499.715848,986141.872032,-1178.617309,7413.002386
132.000000,6591312.226786,993553.547332,-1187.489062,7411.675301
133.000000,6590115.867275,1000963.885530,-1196.359511,7410.338197
134.000000,6588910.638629,1008372.876606,-1205.228647,7408.991076
135.000000,6587696.542170,1015780.510544,-1214.096458,7407.633938
136.000000,6586473.579234,1023186.777328,-1222.962937,7406.266784
137.000000,6585241.751162,1030591.666943,-1231.828071,7404.889615
138.000000,6584001.059310,1037995.169374,-1240.691852,7403.502431
139.000000,6582751.505040,1045397.274608,-1249.554270,7402.105234
140.000000,6581493.089726,1052797.972633,-1258.415314,7400.698025
141.000000,6580225.814752,1060197.253436,-1267.274975,7399.280803
142.000000,6578949.681510,1067595.107008,-1276.133242,7397.853571
143.000000,6577664.691404,1074991.523336,-1284.990105,7396.416329
144.000000,6576370.845849,1082386.492414,-1293.845556,7394.969077
145.000000,6575068.146265,1089780.004232,-1302.699583,7393.511818
146.000000,6573756.594089,1097172.048783,-1311.552177,7392.044551
147.000000,6572436.190761,1104562.616060,-1320.403327,7390.567278
148.000000,6571106.937736,1111951.696059,-1329.253025,7389.079999
149.000000,6569768.836477,1119339.278775,-1338.101259,7387.582716
150.000000,6568421.888457,1126725.354204,-1346.948020,7386.075429
151.000000,6567066.095159,1134109.912342,-1355.793298,7384.558139
152.000000,6565701.458077,1141492.943190,-1364.637083,7383.030847
153.000000,6564327.978712,1148874.436745,-1373.479364,7381.493555
154.000000,6562945.658580,1156254.383008,-1382.320133,7379.946263
155.000000,6561554.499201,1163632.771980,-1391.159379,7378.388972
156.000000,6560154.502110,1171009.593663,-1399.997091,7376.821683
157.000000,6558745.668849,1178384.838060,-1408.833261,7375.244397
158.000000,6557328.000972,1185758.495175,-1417.667877,7373.657115
159.000000,6555901.500040,1193130.555014,-1426.500931,7372.059838
160.000000,6554466.167628,1200501.007581,-1435.332412,7370.452567
161.000000,6553022.005319,1207869.842885,-1444.162310,7368.835304
162.000000,6551569.014704,1215237.050932,-1452.990615,7367.208048
163.000000,6550107.197386,1222602.621733,-1461.817317,7365.570801
164.000000,6548636.554980,1229966.545297,-1470.642407,7363.923564
165.000000,6547157.089106,1237328.811636,-1479.465873,7362.266338
166.000000,6545668.801399,1244689.410760,-1488.287707,7360.599125
167.000000,6544171.693501,1252048.332685,-1497.107898,7358.921924
168.000000,6542665.767064,1259405.567423,-1505.926437,7357.234738
169.000000,6541151.023752,1266761.104990,-1514.743312,7355.537567
170.000000,6539627.465237,1274114.935403,-1523.558515,7353.830413
171.000000,6538095.093202,1281467.048678,-1532.372035,7352.113275
172.000000,6536553.909340,1288817.434835,-1541.183863,7350.386157
173.000000,6535003.915352,1296166.083892,-1549.993987,7348.649058
174.000000,6533445.112953,1303512.985871,-1558.802399,7346.901979
175.000000,6531877.503864,1310858.130794,-1567.609089,7345.144922
176.000000,6530301.089818,1318201.508682,-1576.414046,7343.377888
177.000000,6528715.872558,1325543.109560,-1585.217260,7341.600878
178.000000,6527121.853837,1332882.923454,-1594.018721,7339.813893
179.000000,6525519.035416,1340220.940388,-1602.818420,7338.016935
180.000000,6523907.419070,1347557.150391,-1611.616347,7336.210003
181.000000,6522287.006579,1354891.543492,-1620.412491,7334.393100
182.000000,6520657.799738,1362224.109719,-1629.206842,7332.566227
183.000000,6519019.800347,1369554.839103,-1637.999390,7330.729385
184.000000,6517373.010221,1376883.721677,-1646.790126,7328.882574
185.000000,6515717.431182,1384210.747474,-1655.579040,7327.025796
186.000000,6514053.065061,1391535.906527,-1664.366120,7325.159053
187.000000,6512379.913703,1398859.188872,-1673.151359,7323.282345
188.000000,6510697.978958,1406180.584546,-1681.934744,7321.395674
189.000000,6509007.262691,1413500.083587,-1690.716267,7319.499041
190.000000,6507307.766773,1420817.676033,-1699.495918,7317.592446
191.000000,6505599.493087,1428133.351925,-1708.273686,7315.675892
192.000000,6503882.443526,1435447.101304,-1717.049561,7313.749379
193.000000,6502156.619991,1442758.914213,-1725.823534,7311.812909
194.000000,6500422.024397,1450068.780696,-1734.595594,7309.866483
195.000000,6498678.658665,1457376.690798,-1743.365732,7307.910102
196.000000,6496926.524728,1464682.634566,-1752.133937,7305.943767
197.000000,6495165.624528,1471986.602046,-1760.900200,7303.967480
198.000000,6493395.960019,1479288.583287,-1769.664509,7301.981242
199.000000,6491617.533162,1486588.568341,-1778.426857,7299.985054
200.000000,6489830.345931,1493886.547257,-1787.187231,7297.978917
201.000000,6488034.400308,1501182.510090,-1795.945623,7295.962833
202.000000,6486229.698285,1508476.446892,-1804.702023,7293.936802
203.000000,6484416.241865,1515768.347720,-1813.456419,7291.900827
204.000000,6482594.033062,1523058.202629,-1822.208804,7289.854909
205.000000,6480763.073897,1530346.001677,-1830.959165,7287.799048
206.000000,6478923.366403,1537631.734924,-1839.707494,7285.733247
207.000000,6477074.912623,1544915.392430,-1848.453780,7283.657506
208.000000,6475217.714610,1552196.964257,-1857.198013,7281.571827
209.000000,6473351.774426,1559476.440467,-1865.940184,7279.476211
210.000000,6471477.094145,1566753.811126,-1874.680282,7277.370659
211.000000,6469593.675848,1574029.066299,-1883.418297,7275.255173
212.000000,6467701.521629,1581302.196053,-1892.154219,7273.129754
213.000000,6465800.633591,1588573.190457,-1900.888039,7270.994404
214.000000,6463891.013846,1595842.039581,-1909.619745,7268.849124
215.000000,6461972.664516,1603108.733495,-1918.349329,7266.693914
216.000000,6460045.587736,1610373.262273,-1927.076780,7264.528778
217.000000,6458109.785648,1617635.615988,-1935.802088,7262.353715
218.000000,6456165.260405,1624895.784717,-1944.525243,7260.168728
219.000000,6454212.014169,1632153.758535,-1953.246236,7257.973818
220.000000,6452250.049114,1639409.527521,-1961.965055,7255.768986
221.000000,6450279.367423,1646663.081754,-1970.681691,7253.554234
222.000000,6448299.971288,1653914.411316,-1979.396135,7251.329562
223.000000,6446311.862913,1661163.506290,-1988.108375,7249.094973
224.000000,6444315.044511,1668410.356758,-1996.818402,7246.850468
225.000000,6442309.518304,1675654.952806,-2005.526206,7244.596048
226.000000,6440295.286527,1682897.284522,-2014.231777,7242.331716
227.000000,6438272.351422,1690137.341993,-2022.935105,7240.057471
228.000000,6436240.715242,1697375.115309,-2031.636180,7237.773316
229.000000,6434200.380251,1704610.594561,-2040.334991,7235.479252
230.000000,6432151.348721,1711843.769843,-2049.031529,7233.175281
231.000000,6430093.622937,1719074.631248,-2057.725784,7230.861405
232.000000,6428027.205191,1726303.168871,-2066.417746,7228.537623
233.000000,6425952.097787,1733529.372810,-2075.107404,7226.203939
234.000000,6423868.303039,1740753.233164,-2083.794749,7223.860354
235.000000,6421775.823269,1747974.740033,-2092.479770,7221.506869
236.000000,6419674.660811,1755193.883519,-2101.162458,7219.143485
237.000000,6417564.818009,1762410.653724,-2109.842802,7216.770205
238.000000,6415446.297216,1769625.040753,-2118.520793,7214.387030
239.000000,6413319.100796,1776837.034714,-2127.196420,7211.993960
240.000000,6411183.231122,1784046.625713,-2135.869674,7209.590999
241.000000,6409038.690579,1791253.803860,-2144.540543,7207.178147
242.000000,6406885.481559,1798458.559266,-2153.209019,7204.755406
243.000000,6404723.606468,1805660.882043,-2161.875092,7202.322778
244.000000,6402553.067718,1812860.762307,-2170.538750,7199.880263
245.000000,6400373.867734,1820058.190171,-2179.199984,7197.427865
246.000000,6398186.008949,1827253.155755,-2187.858785,7194.965583
247.000000,6395989.493807,1834445.649176,-2196.515142,7192.493421
248.000000,6393784.324763,1841635.660555,-2205.169044,7190.011379
249.000000,6391570.504280,1848823.180014,-2213.820483,7187.519459
250.000000,6389348.034833,1856008.197678,-2222.469447,7185.017663
251.000000,6387116.918906,1863190.703670,-2231.115927,7182.505993
252.000000,6384877.158993,1870370.688119,-2239.759913,7179.984449
253.000000,6382628.757599,1877548.141153,-2248.401394,7177.453034
254.000000,6380371.717237,1884723.052903,-2257.040362,7174.911749
255.000000,6378106.040433,1891895.413499,-2265.676804,7172.360597
256.000000,6375831.729720,1899065.213077,-2274.310713,7169.799577
257.000000,6373548.787644,1906232.441771,-2282.942076,7167.228694
258.000000,6371257.216758,1913397.089717,-2291.570886,7164.647947
259.000000,6368957.019628,1920559.147056,-2300.197130,7162.057339
260.000000,6366648.198829,1927718.603927,-2308.820800,7159.456871
261.000000,6364330.756944,1934875.450472,-2317.441885,7156.846545
262.000000,6362004.696569,1942029.676835,-2326.060375,7154.226363
263.000000,6359670.020309,1949181.273162,-2334.676260,7151.596327
264.000000,6357326.730779,1956330.229599,-2343.289530,7148.956437
265.000000,6354974.830604,1963476.536296,-2351.900175,7146.306697
266.000000,6352614.322419,1970620.183403,-2360.508185,7143.647107
267.000000,6350245.208869,1977761.161073,-2369.113550,7140.977670
268.000000,6347867.492610,1984899.459459,-2377.716259,7138.298387
269.000000,6345481.176306,1992035.068719,-2386.316304,7135.609260
270.000000,6343086.262634,1999167.979009,-2394.913672,7132.910290
271.000000,6340682.754278,2006298.180489,-2403.508356,7130.201480
272.000000,6338270.653935,2013425.663320,-2412.100343,7127.482831
273.000000,6335849.964309,2020550.417666,-2420.689625,7124.754346
274.000000,6333420.688117,2027672.433691,-2429.276192,7122.016025
275.000000,6330982.828085,2034791.701561,-2437.860032,7119.267870
276.000000,6328536.386948,2041908.211446,-2446.441137,7116.509885
277.000000,6326081.367452,2049021.953515,-2455.019496,7113.742069
278.000000,6323617.772354,2056132.917941,-2463.595098,7110.964426
279.000000,6321145.604419,2063241.094897,-2472.167935,7108.176956
280.000000,6318664.866423,2070346.474560,-2480.737995,7105.379663
281.000000,6316175.561153,2077449.047106,-2489.305270,7102.572547
282.000000,6313677.691406,2084548.802716,-2497.869747,7099.755610
283.000000,6311171.259988,2091645.731571,-2506.431419,7096.928855
284.000000,6308656.269714,2098739.823854,-2514.990273,7094.092283
285.000000,6306132.723413,2105831.069749,-2523.546301,7091.245896
286.000000,6303600.623920,2112919.459445,-2532.099493,7088.389696
287.000000,6301059.974083,2120004.983130,-2540.649837,7085.523685
288.000000,6298510.776758,2127087.630994,-2549.197325,7082.647864
289.000000,6295953.034812,2134167.393231,-2557.741946,7079.762237
290.000000,6293386.751123,2141244.260034,-2566.283689,7076.866804
291.000000,6290811.928577,2148318.221601,-2574.822546,7073.961567
292.000000,6288228.570072,2155389.268130,-2583.358505,7071.046529
293.000000,6285636.678516,2162457.389821,-2591.891557,7068.121691
294.000000,6283036.256825,2169522.576877,-2600.421691,7065.187056
295.000000,6280427.307928,2176584.819501,-2608.948898,7062.242625
296.000000,6277809.834761,2183644.107901,-2617.473167,7059.288400
297.000000,6275183.840273,2190700.432284,-2625.994488,7056.324383
298.000000,6272549.327422,2197753.782861,-2634.512851,7053.350577
299.000000,6269906.299176,2204804.149843,-2643.028247,7050.366982
300.000000,6267254.758512,2211851.523445,-2651.540664,7047.373602
301.000000,6264594.708419,2218895.893883,-2660.050093,7044.370438
302.000000,6261926.151895,2225937.251376,-2668.556524,7041.357492
303.000000,6259249.091949,2232975.586142,-2677.059946,7038.334767
304.000000,6256563.531598,2240010.888406,-2685.560350,7035.302263
305.000000,6253869.473873,2247043.148390,-2694.057726,7032.259984
306.000000,6251166.921811,2254072.356321,-2702.552062,7029.207931
307.000000,6248455.878461,2261098.502427,-2711.043350,7026.146106
308.000000,6245736.346882,2268121.576939,-2719.531579,7023.074512
309.000000,6243008.330144,2275141.570090,-2728.016738,7019.993150
310.000000,6240271.831325,2282158.472113,-2736.498819,7016.902023
311.000000,6237526.853515,2289172.273245,-2744.977810,7013.801132
312.000000,6234773.399813,2296182.963725,-2753.453702,7010.690480
313.000000,6232011.473329,2303190.533793,-2761.926484,7007.570068
314.000000,6229241.077182,2310194.973693,-2770.396147,7004.439900
315.000000,6226462.214503,2317196.273669,-2778.862680,7001.299976
316.000000,6223674.888430,2324194.423969,-2787.326073,6998.150299
317.000000,6220879.102115,2331189.414841,-2795.786315,6994.990872
318.000000,6218074.858717,2338181.236536,-2804.243398,6991.821696
319.000000,6215262.161406,2345169.879309,-2812.697311,6988.642773
320.000000,6212441.013363,2352155.333415,-2821.148043,6985.454106
321.000000,6209611.417778,2359137.589112,-2829.595585,6982.255696
322.000000,6206773.377853,2366116.636659,-2838.039926,6979.047547
323.000000,6203926.896797,2373092.466318,-2846.481056,6975.829659
324.000000,6201071.977832,2380065.068354,-2854.918965,6972.602036
325.000000,6198208.624189,2387034.433033,-2863.353643,6969.364679
326.000000,6195336.839109,2394000.550624,-2871.785080,6966.117591
327.000000,6192456.625842,2400963.411398,-2880.213266,6962.860773
328.000000,6189567.987652,2407923.005627,-2888.638190,6959.594229
329.000000,6186670.927809,2414879.323586,-2897.059843,6956.317960
330.000000,6183765.449595,2421832.355554,-2905.478214,6953.031968
331.000000,6180851.556301,2428782.091810,-2913.893293,6949.736256
332.000000,6177929.251231,2435728.522635,-2922.305071,6946.430825
333.000000,6174998.537695,2442671.638314,-2930.713536,6943.115679
334.000000,6172059.419017,2449611.429134,-2939.118678,6939.790820
335.000000,6169111.898528,2456547.885382,-2947.520489,6936.456248
336.000000,6166155.979571,2463480.997351,-2955.918957,6933.111968
337.000000,6163191.665499,2470410.755332,-2964.314072,6929.757981
338.000000,6160218.959675,2477337.149622,-2972.705824,6926.394290
339.000000,6157237.865471,2484260.170518,-2981.094203,6923.020896
340.000000,6154248.386272,2491179.808321,-2989.479200,6919.637803
341.000000,6151250.525469,2498096.053332,-2997.860803,6916.245011
342.000000,6148244.286467,2505008.895857,-3006.239002,6912.842525
343.000000,6145229.672679,2511918.326202,-3014.613788,6909.430345
344.000000,6142206.687529,2518824.334678,-3022.985150,6906.008475
345.000000,6139175.334451,2525726.911595,-3031.353078,6902.576917
346.000000,6136135.616889,2532626.047267,-3039.717562,6899.135672
347.000000,6133087.538297,2539521.732011,-3048.078592,6895.684744
348.000000,6130031.102139,2546413.956147,-3056.436158,6892.224135
349.000000,6126966.311890,2553302.709994,-3064.790249,6888.753847
350.000000,6123893.171035,2560187.983876,-3073.140855,6885.273882
351.000000,6120811.683068,2567069.768120,-3081.487967,6881.784244
352.000000,6117721.851495,2573948.053053,-3089.831573,6878.284933
353.000000,6114623.679830,2580822.829007,-3098.171665,6874.775954
354.000000,6111517.171599,2587694.086314,-3106.508231,6871.257307
355.000000,6108402.330338,2594561.815310,-3114.841261,6867.728996
356.000000,6105279.159592,2601426.006333,-3123.170746,6864.191023
357.000000,6102147.662917,2608286.649723,-3131.496675,6860.643390
358.000000,6099007.843879,2615143.735823,-3139.819038,6857.086100
359.000000,6095859.706053,2621997.254978,-3148.137825,6853.519155
360.000000,6092703.253028,2628847.197537,-3156.453026,6849.942558
361.000000,6089538.488398,2635693.553848,-3164.764630,6846.356312
362.000000,6086365.415771,2642536.314266,-3173.072627,6842.760418
363.000000,6083184.038763,2649375.469145,-3181.377008,6839.154879
364.000000,6079994.361002,2656211.008843,-3189.677761,6835.539698
365.000000,6076796.386124,2663042.923719,-3197.974877,6831.914877
366.000000,6073590.117778,2669871.204137,-3206.268346,6828.280418
367.000000,6070375.559620,2676695.840462,-3214.558158,6824.636325
368.000000,6067152.715319,2683516.823062,-3222.844301,6820.982599
369.000000,6063921.588552,2690334.142306,-3231.126767,6817.319244
370.000000,6060682.183007,2697147.788568,-3239.405545,6813.646262
371.000000,6057434.502384,2703957.752222,-3247.680624,6809.963654
372.000000,6054178.550389,2710764.023647,-3255.951995,6806.271425
373.000000,6050914.330742,2717566.593223,-3264.219647,6802.569576
374.000000,6047641.847172,2724365.451334,-3272.483570,6798.858110
375.000000,6044361.103417,2731160.588364,-3280.743755,6795.137030
376.000000,6041072.103228,2737951.994702,-3289.000190,6791.406338
377.000000,6037774.850362,2744739.660739,-3297.252865,6787.666037
378.000000,6034469.348591,2751523.576867,-3305.501771,6783.916129
379.000000,6031155.601693,2758303.733484,-3313.746898,6780.156617
380.000000,6027833.613459,2765080.120988,-3321.988234,6776.387504
381.000000,6024503.387689,2771852.729779,-3330.225770,6772.608792
382.000000,6021164.928193,2778621.550263,-3338.459496,6768.820483
383.000000,6017818.238792,2785386.572845,-3346.689401,6765.022582
384.000000,6014463.323317,2792147.787934,-3354.915476,6761.215089
385.000000,6011100.185608,2798905.185943,-3363.137709,6757.398009
386.000000,6007728.829516,2805658.757286,-3371.356091,6753.571343
387.000000,6004349.258904,2812408.492380,-3379.570612,6749.735094
388.000000,6000961.477643,2819154.381645,-3387.781262,6745.889265
389.000000,5997565.489613,2825896.415504,-3395.988029,6742.033859
390.000000,5994161.298709,2832634.584381,-3404.190905,6738.168878
391.000000,5990748.908830,2839368.878706,-3412.389878,6734.294325
392.000000,5987328.323891,2846099.288909,-3420.584939,6730.410202
393.000000,5983899.547814,2852825.805422,-3428.776078,6726.516514
394.000000,5980462.584530,2859548.418683,-3436.963283,6722.613261
395.000000,5977017.437984,2866267.119131,-3445.146546,6718.700447
396.000000,5973564.112129,2872981.897206,-3453.325855,6714.778075
397.000000,5970102.610928,2879692.743354,-3461.501201,6710.846148
398.000000,5966632.938354,2886399.648022,-3469.672574,6706.904668
399.000000,5963155.098392,2893102.601660,-3477.839962,6702.953638
400.000000,5959669.095036,2899801.594720,-3486.003356,6698.993060
401.000000,5956174.932289,2906496.617658,-3494.162746,6695.022938
402.000000,5952672.614168,2913187.660933,-3502.318122,6691.043275
403.000000,5949162.144695,2919874.715006,-3510.469473,6687.054073
404.000000,5945643.527906,2926557.770340,-3518.616788,6683.055335
405.000000,5942116.767847,2933236.817404,-3526.760059,6679.047063
406.000000,5938581.868573,2939911.846665,-3534.899274,6675.029262
407.000000,5935038.834149,2946582.848598,-3543.034424,6671.001933
408.000000,5931487.668651,2953249.813678,-3551.165498,6666.965079
409.000000,5927928.376166,2959912.732382,-3559.292485,6662.918704
410.000000,5924360.960789,2966571.595192,-3567.415377,6658.862810
411.000000,5920785.426628,2973226.392592,-3575.534162,6654.797400
412.000000,5917201.777798,2979877.115069,-3583.648830,6650.722477
413.000000,5913610.018427,2986523.753112,-3591.759371,6646.638044
414.000000,5910010.152653,2993166.297216,-3599.865775,6642.544103
415.000000,5906402.184622,2999804.737874,-3607.968031,6638.440658
416.000000,5902786.118492,3006439.065586,-3616.066130,6634.327712
417.000000,5899161.958432,3013069.270853,-3624.160060,6630.205267
418.000000,5895529.708619,3019695.344180,-3632.249813,6626.073327
419.000000,5891889.373241,3026317.276074,-3640.335377,6621.931894
420.000000,5888240.956499,3032935.057046,-3648.416743,6617.780972
421.000000,5884584.462599,3039548.677608,-3656.493899,6613.620562
422.000000,5880919.895762,3046158.128278,-3664.566837,6609.450670
423.000000,5877247.260217,3052763.399574,-3672.635545,6605.271296
424.000000,5873566.560203,3059364.482019,-3680.700014,6601.082445
425.000000,5869877.799971,3065961.366138,-3688.760232,6596.884119
426.000000,5866180.983780,3072554.042459,-3696.816191,6592.676321
427.000000,5862476.115900,3079142.501514,-3704.867879,6588.459055
428.000000,5858763.200613,3085726.733837,-3712.915287,6584.232323
429.000000,5855042.242209,3092306.729965,-3720.958404,6579.996128
430.000000,5851313.244989,3098882.480439,-3728.997220,6575.750474
431.000000,5847576.213265,3105453.975803,-3737.031724,6571.495364
432.000000,5843831.151358,3112021.206603,-3745.061907,6567.230800
433.000000,5840078.063600,3118584.163388,-3753.087758,6562.956785
434.000000,5836316.954333,3125142.836712,-3761.109267,6558.673324
435.000000,5832547.827909,3131697.217129,-3769.126424,6554.380418
436.000000,5828770.688692,3138247.295200,-3777.139217,6550.078071
437.000000,5824985.541053,3144793.061486,-3785.147639,6545.766286
438.000000,5821192.389377,3151334.506552,-3793.151677,6541.445066
439.000000,5817391.238056,3157871.620966,-3801.151321,6537.114414
440.000000,5813582.091494,3164404.395300,-3809.146562,6532.774334
441.000000,5809764.954105,3170932.820129,-3817.137389,6528.424829
442.000000,5805939.830313,3177456.886029,-3825.123792,6524.065901
443.000000,5802106.724553,3183976.583583,-3833.105760,6519.697553
444.000000,5798265.641269,3190491.903373,-3841.083284,6515.319790
445.000000,5794416.584916,3197002.835987,-3849.056353,6510.932614
446.000000,5790559.559960,3203509.372016,-3857.024956,6506.536029
447.000000,5786694.570875,3210011.502053,-3864.989084,6502.130037
448.000000,5782821.622149,3216509.216695,-3872.948726,6497.714642
449.000000,5778940.718276,3223002.506542,-3880.903873,6493.289847
450.000000,5775051.863764,3229491.362197,-3888.854513,6488.855655
451.000000,5771155.063128,3235975.774266,-3896.800636,6484.412069
452.000000,5767250.320896,3242455.733360,-3904.742232,6479.959094
453.000000,5763337.641604,3248931.230090,-3912.679292,6475.496731
454.000000,5759417.029801,3255402.255074,-3920.611803,6471.024984
455.000000,5755488.490043,3261868.798931,-3928.539758,6466.543857
456.000000,5751552.026899,3268330.852284,-3936.463144,6462.053353
457.000000,5747607.644947,3274788.405758,-3944.381952,6457.553474
458.000000,5743655.348776,3281241.449983,-3952.296171,6453.044225
459.000000,5739695.142984,3287689.975592,-3960.205792,6448.525609
460.000000,5735727.032181,3294133.973221,-3968.110803,6443.997628
461.000000,5731751.020985,3300573.433508,-3976.011196,6439.460287
462.000000,5727767.114027,3307008.347097,-3983.906958,6434.913589
463.000000,5723775.315946,3313438.704633,-3991.798081,6430.357536
464.000000,5719775.631393,3319864.496766,-3999.684553,6425.792133
465.000000,5715768.065028,3326285.714148,-4007.566365,6421.217382
466.000000,5711752.621522,3332702.347436,-4015.443506,6416.633288
467.000000,5707729.305556,3339114.387288,-4023.315966,6412.039852
468.000000,5703698.121822,3345521.824368,-4031.183734,6407.437080
469.000000,5699659.075021,3351924.649342,-4039.046801,6402.824974
470.000000,5695612.169865,3358322.852879,-4046.905156,6398.203537
471.000000,5691557.411076,3364716.425652,-4054.758789,6393.572773
472.000000,5687494.803387,3371105.358338,-4062.607689,6388.932686
473.000000,5683424.351541,3377489.641617,-4070.451846,6384.283279
474.000000,5679346.060292,3383869.266172,-4078.291250,6379.624555
475.000000,5675259.934401,3390244.222689,-4086.125890,6374.956517
476.000000,5671165.978644,3396614.501860,-4093.955757,6370.279170
477.000000,5667064.197804,3402980.094376,-4101.780840,6365.592517
478.000000,5662954.596676,3409340.990937,-4109.601128,6360.896561
479.000000,5658837.180063,3415697.182242,-4117.416612,6356.191305
480.000000,5654711.952783,3422048.658995,-4125.227281,6351.476753
481.000000,5650578.919658,3428395.411905,-4133.033124,6346.752910
482.000000,5646438.085526,3434737.431682,-4140.834132,6342.019777
483.000000,5642289.455232,3441074.709041,-4148.630294,6337.277359
484.000000,5638133.033631,3447407.234700,-4156.421600,6332.525659
485.000000,5633968.825592,3453734.999381,-4164.208040,6327.764681
486.000000,5629796.835990,3460057.993810,-4171.989602,6322.994428
487.000000,5625617.069712,3466376.208714,-4179.766278,6318.214905
488.000000,5621429.531657,3472689.634828,-4187.538056,6313.426113
489.000000,5617234.226731,3478998.262885,-4195.304926,6308.628058
490.000000,5613031.159853,3485302.083628,-4203.066878,6303.820742
491.000000,5608820.335951,3491601.087798,-4210.823902,6299.004170
492.000000,5604601.759964,3497895.266142,-4218.575987,6294.178344
493.000000,5600375.436841,3504184.609411,-4226.323123,6289.343269
494.000000,5596141.371541,3510469.108359,-4234.065300,6284.498948
495.000000,5591899.569034,3516748.753743,-4241.802507,6279.645385
496.000000,5587650.034300,3523023.536326,-4249.534734,6274.782583
497.000000,5583392.772328,3529293.446871,-4257.261971,6269.910546
498.000000,5579127.788121,3535558.476148,-4264.984208,6265.029277
499.000000,5574855.086688,3541818.614930,-4272.701433,6260.138781
500.000000,5570574.673050,3548073.853991,-4280.413637,6255.239061
501.000000,5566286.552241,3554324.184112,-4288.120810,6250.330121
502.000000,5561990.729300,3560569.596077,-4295.822941,6245.411965
503.000000,5557687.209281,3566810.080672,-4303.520019,6240.484595
504.000000,5553375.997246,3573045.628688,-4311.212035,6235.548016
505.000000,5549057.098268,3579276.230921,-4318.898978,6230.602232
506.000000,5544730.517430,3585501.878167,-4326.580838,6225.647247
507.000000,5540396.259825,3591722.561230,-4334.257604,6220.683063
508.000000,5536054.330559,3597938.270916,-4341.929267,6215.709685
509.000000,5531704.734744,3604148.998033,-4349.595815,6210.727117
510.000000,5527347.477505,3610354.733396,-4357.257239,6205.735363
511.000000,5522982.563977,3616555.467822,-4364.913528,6200.734425
512.000000,5518609.999306,3622751.192131,-4372.564671,6195.724309
513.000000,5514229.788647,3628941.897148,-4380.210659,6190.705018
514.000000,5509841.937165,3635127.573703,-4387.851481,6185.676555
515.000000,5505446.450038,3641308.212627,-4395.487127,6180.638924
516.000000,5501043.332451,3647483.804757,-4403.117587,6175.592130
517.000000,5496632.589601,3653654.340933,-4410.742850,6170.536176
518.000000,5492214.226697,3659819.811999,-4418.362905,6165.471066
519.000000,5487788.248954,3665980.208804,-4425.977743,6160.396804
520.000000,5483354.661602,3672135.522198,-4433.587352,6155.313394
521.000000,5478913.469878,3678285.743037,-4441.191724,6150.220839
522.000000,5474464.679031,3684430.862181,-4448.790847,6145.119144
523.000000,5470008.294320,3690570.870494,-4456.384711,6140.008313
524.000000,5465544.321014,3696705.758843,-4463.973306,6134.888349
525.000000,5461072.764393,3702835.518098,-4471.556621,6129.759256
526.000000,5456593.629748,3708960.139136,-4479.134646,6124.621038
527.000000,5452106.922377,3715079.612836,-4486.707371,6119.473700
528.000000,5447612.647592,3721193.930080,-4494.274785,6114.317244
529.000000,5443110.810715,3727303.081756,-4501.836878,6109.151676
530.000000,5438601.417075,3733407.058755,-4509.393639,6103.976999
531.000000,5434084.472016,3739505.851972,-4516.945059,6098.793217
532.000000,5429559.980889,3745599.452306,-4524.491127,6093.600334
533.000000,5425027.949057,3751687.850660,-4532.031832,6088.398354
534.000000,5420488.381892,3757771.037942,-4539.567165,6083.187281
535.000000,5415941.284778,3763849.005061,-4547.097114,6077.967120
536.000000,5411386.663108,3769921.742935,-4554.621670,6072.737873
537.000000,5406824.522286,3775989.242480,-4562.140822,6067.499546
538.000000,5402254.867727,3782051.494622,-4569.654560,6062.252142
539.000000,5397677.704854,3788108.490287,-4577.162873,6056.995665
540.000000,5393093.039103,3794160.220407,-4584.665751,6051.730120
541.000000,5388500.875919,3800206.675917,-4592.163184,6046.455510
